0.6577244013490663,1.8085812527408323,0.5234623511316516,0.5554726387907813,0.5526482016443875,0.5272282673268434
0.5471005254657542,1.787156474061063,0.45400597652358876,0.4863724912275826,0.4907463445659601,0.4811238672215295
0.6274623135200835,1.7349612521191753,0.37716548959112506,0.4976944612648107,0.5304914603596911,0.5329512352918071
0.5050311085033286,1.5507221658305967,0.44667984450202025,0.5136409912098185,0.5348725743122912,0.5324227762620058
0.5153679202127259,1.683017982961752,0.45704961198641825,0.47010817232888735,0.4754852265875511,0.47241262415402896
0.5540226862611769,1.800490050287243,0.46824141968121424,0.49511440550639696,0.4926714067950167,0.4568407590281064
0.7190459534519849,1.7909735262474282,0.5312897009474934,0.6326808652504502,0.6529590981110416,0.6416032877091103
0.5043990681262623,1.5770668148649245,0.46593234047751925,0.5259708090326987,0.5251251967995272,0.4963743808716947
0.6281632451317076,1.6441438765164027,0.4478085707410481,0.5515890241792106,0.5581263755768902,0.5671152337486995
0.4882703392987297,1.532477145180986,0.4497576974279146,0.48029170624412165,0.4959713323929847,0.4959713323929847
0.5403020856413483,1.5644946729585616,0.4858679108566962,0.5486569947212538,0.5710816675300244,0.5710816675300244
0.5715288485476314,1.8012978228213303,0.46101154143868384,0.5004070731616259,0.5104655067930154,0.4937014507406996
0.5317744218149517,1.58403789992006,0.4868181843191328,0.5260642472059239,0.5385895864251127,0.5435997221127881
0.6180288632840627,1.7053550177368078,0.5149107453984656,0.556213746366257,0.5571315908322079,0.5598851242300606
0.40140186515477544,1.4769780494084876,0.3670639345232708,0.40849491327144194,0.40486061689002345,0.403406898337456
0.5851999612911619,1.5919497822726771,0.46445055775052757,0.5673101361279869,0.5831346866475959,0.5839259141735764
0.45173722168457253,1.4187996469848239,0.37289917423370766,0.4516388405061639,0.4813519221184115,0.48580888436024866
0.4669463187133284,1.46288491189145,0.4469298056422617,0.4642643512236648,0.46501802711850837,0.4627569994339775
0.3394617711649177,1.323673821378961,0.3556977979913724,0.3655392390425171,0.3690540394179259,0.36764811926776236
0.5782128909161107,1.7005870377269168,0.48141298870756866,0.5170410257779844,0.528337720458848,0.5092202371527712
0.4618476271824268,1.430316957057359,0.4005501349699257,0.5041406871173203,0.5095120490805185,0.5033733496940063
1.5579516140396936,2.568633317856099,0.7987916074519856,0.87653659214674,0.9222689360848307,0.9207445246202277
0.21276386191293636,0.9796075994006442,0.2718199966009331,0.32090593773469384,0.3256561901024771,0.32776741337704746
2.9883729851858107,3.705208195270652,0.9465712402578744,1.1350747206518408,1.3316858776218918,1.3519550690621032
0.46315686536804124,1.5900363583123005,0.43025409120998553,0.47442176782977163,0.47518327949563,0.46147606951017917
0.544328938855598,1.585108546539131,0.44863042484927407,0.4964738792475358,0.5200034469843858,0.5215720848335091
0.4648838858389384,1.5475794896149817,0.4684184508738626,0.4981344794768789,0.4950064764660351,0.5020444832404337
0.4484727133425937,1.6249565996647675,0.43223535148676,0.4368913875889513,0.38645099648187875,0.31661045494900913
0.5108932272356448,1.7209210527959249,0.446248472735518,0.4756465984731619,0.4605706365564214,0.44549467463968095
0.5310208462052612,1.6246814254489674,0.4772011143347692,0.514090016265253,0.5023169624576518,0.5078110542345323
0.4653087958631704,1.6409829655208694,0.3635997241387349,0.3707760344835784,0.3635997241387349,0.3635997241387349
0.4109004931686449,1.4708794997124797,0.3805928690275822,0.4119358111827949,0.4141745927653101,0.3716377426975215
0.5008743762274244,1.5311973631531235,0.44446610389399177,0.48169886652385496,0.49333410484568724,0.49566115251005366
0.45015008467348017,1.4917536106835567,0.4289591927716665,0.47743432543029835,0.4920683277423381,0.4856659517308207
0.035962206919974316,0.38766839378238344,0.12540852929453966,0.14228377839776804,0.14367078517337586,0.14170585890793144
0.028035379734097483,0.3988221249502586,0.09635893354556306,0.10259052924791084,0.10882212495025864,0.10951452447274172
0.031070355999495793,0.41651910032131373,0.10881470903248838,0.11337022491967153,0.11305962156372722,0.11699393073902176
0.03132113716138426,0.4401641463919183,0.11269903265107088,0.12079959205096816,0.12090084904346687,0.11391411656105548
0.029979103790949414,0.38506657070888806,0.1115545160129543,0.13138179201151493,0.1335732277797769,0.1255379632961497
0.029476470588235278,0.39223529411764707,0.10705882352941176,0.1223529411764706,0.12423529411764705,0.12070588235294118
1.3168615607246905,2.5901720133518253,0.7016827989421786,0.7963789288879151,0.8219934558404504,0.7738691930811417
0.03147641377086039,0.36422546972860126,0.12096450939457203,0.13452609603340293,0.13694780793319417,0.1371899791231733
0.030262742766547734,0.3680459770114943,0.10551724137931034,0.12482758620689655,0.13195402298850575,0.13264367816091954
0.07637473549726638,0.5603569655437683,0.179528591471285,0.2048166673221843,0.2145299679801456,0.21469743868114494
